year,month,country,iso3c,sex,category,value
2020,9,albania,ALB,m,temporary,1
2020,9,arabia saudyjska,SAU,m,temporary,1
2020,9,armenia,ARM,m,temporary,10
2020,9,australia,AUS,m,temporary,1
2020,9,bangladesz,BGD,m,temporary,2
2020,9,belgia,BEL,m,temporary,2
2020,9,białoruś,BLR,m,temporary,22
2020,9,bułgaria,BGR,m,temporary,19
2020,9,chiny,CHN,m,temporary,10
2020,9,czechy,CZE,m,temporary,5
2020,9,egipt,EGY,m,temporary,3
2020,9,estonia,EST,m,temporary,1
2020,9,francja,FRA,m,temporary,1
2020,9,grecja,GRC,m,temporary,1
2020,9,gruzja,GEO,m,temporary,67
2020,9,holandia,NLD,m,temporary,3
2020,9,indie,IND,m,temporary,8
2020,9,irak,IRQ,m,temporary,2
2020,9,iran,IRN,m,temporary,3
2020,9,jordania,JOR,m,temporary,1
2020,9,kamerun,CMR,m,temporary,3
2020,9,kanada,CAN,m,temporary,1
2020,9,kazachstan,KAZ,m,temporary,3
2020,9,kirgistan,KGZ,m,temporary,2
2020,9,kolumbia,COL,m,temporary,4
2020,9,kostaryka,CRI,m,temporary,1
2020,9,liban,LBN,m,temporary,1
2020,9,litwa,LTU,m,temporary,17
2020,9,łotwa,LVA,m,temporary,5
2020,9,mołdawia,MDA,m,temporary,23
2020,9,mongolia,MNG,m,temporary,1
2020,9,niemcy,DEU,m,temporary,6
2020,9,nigeria,NGA,m,temporary,10
2020,9,norwegia,NOR,m,temporary,1
2020,9,pakistan,PAK,m,temporary,1
2020,9,panama,PAN,m,temporary,1
2020,9,peru,PER,m,temporary,1
2020,9,republika bośni i hercegowiny,BIH,m,temporary,2
2020,9,republika południowej afryki,ZAF,m,temporary,1
2020,9,rosja,RUS,m,temporary,21
2020,9,rumunia,ROU,m,temporary,18
2020,9,serbia,SRB,m,temporary,5
2020,9,słowacja,SVK,m,temporary,1
2020,9,stany zjednoczone ameryki,USA,m,temporary,1
2020,9,szwecja,SWE,m,temporary,2
2020,9,tajwan,TWN,m,temporary,1
2020,9,turcja,TUR,m,temporary,4
2020,9,ukraina,UKR,m,temporary,221
2020,9,uzbekistan,UZB,m,temporary,3
2020,9,węgry,HUN,m,temporary,1
2020,9,wielka brytania,GBR,m,temporary,4
2020,9,wietnam,VNM,m,temporary,32
2020,9,włochy,ITA,m,temporary,3
2020,9,bezpaństwowiec,,m,temporary,1
2020,9,nieustalone,,m,temporary,3
2020,9,albania,ALB,m,convicted,2
2020,9,algieria,DZA,m,convicted,3
2020,9,armenia,ARM,m,convicted,21
2020,9,azerbejdżan,AZE,m,convicted,2
2020,9,belgia,BEL,m,convicted,1
2020,9,białoruś,BLR,m,convicted,23
2020,9,bułgaria,BGR,m,convicted,30
2020,9,chiny,CHN,m,convicted,6
2020,9,czechy,CZE,m,convicted,5
2020,9,dania,DNK,m,convicted,1
2020,9,estonia,EST,m,convicted,1
2020,9,francja,FRA,m,convicted,1
2020,9,gruzja,GEO,m,convicted,37
2020,9,holandia,NLD,m,convicted,4
2020,9,indie,IND,m,convicted,2
2020,9,izrael,ISR,m,convicted,2
2020,9,kamerun,CMR,m,convicted,1
2020,9,kanada,CAN,m,convicted,1
2020,9,kazachstan,KAZ,m,convicted,1
2020,9,kirgistan,KGZ,m,convicted,1
2020,9,korea południowa,KOR,m,convicted,1
2020,9,libia,LBY,m,convicted,1
2020,9,litwa,LTU,m,convicted,14
2020,9,łotwa,LVA,m,convicted,5
2020,9,macedonia,MKD,m,convicted,1
2020,9,maroko,MAR,m,convicted,1
2020,9,meksyk,MEX,m,convicted,1
2020,9,mołdawia,MDA,m,convicted,13
2020,9,niemcy,DEU,m,convicted,22
2020,9,nigeria,NGA,m,convicted,8
2020,9,norwegia,NOR,m,convicted,1
2020,9,nowa zelandia,NZL,m,convicted,1
2020,9,pakistan,PAK,m,convicted,1
2020,9,palestyna,PSE,m,convicted,1
2020,9,portugalia,PRT,m,convicted,1
2020,9,rosja,RUS,m,convicted,42
2020,9,rumunia,ROU,m,convicted,26
2020,9,serbia,SRB,m,convicted,6
2020,9,słowacja,SVK,m,convicted,8
2020,9,słowenia,SVN,m,convicted,1
2020,9,syria,SYR,m,convicted,1
2020,9,tanzania,TZA,m,convicted,1
2020,9,tunezja,TUN,m,convicted,1
2020,9,turcja,TUR,m,convicted,2
2020,9,turkmenistan,TKM,m,convicted,2
2020,9,ukraina,UKR,m,convicted,218
2020,9,węgry,HUN,m,convicted,2
2020,9,wielka brytania,GBR,m,convicted,1
2020,9,wietnam,VNM,m,convicted,16
2020,9,włochy,ITA,m,convicted,5
2020,9,bezpaństwowiec,,m,convicted,8
2020,9,nieustalone,,m,convicted,12
2020,9,rumunia,ROU,m,punished,1
2020,9,ukraina,UKR,m,punished,11
2020,9,białoruś,BLR,k,temporary,1
2020,9,brazylia,BRA,k,temporary,1
2020,9,bułgaria,BGR,k,temporary,2
2020,9,chiny,CHN,k,temporary,1
2020,9,hiszpania,ESP,k,temporary,2
2020,9,litwa,LTU,k,temporary,1
2020,9,nigeria,NGA,k,temporary,1
2020,9,rosja,RUS,k,temporary,2
2020,9,ukraina,UKR,k,temporary,12
2020,9,wietnam,VNM,k,temporary,3
2020,9,armenia,ARM,k,convicted,1
2020,9,białoruś,BLR,k,convicted,2
2020,9,brazylia,BRA,k,convicted,1
2020,9,bułgaria,BGR,k,convicted,2
2020,9,gruzja,GEO,k,convicted,1
2020,9,holandia,NLD,k,convicted,1
2020,9,kongo,COG,k,convicted,1
2020,9,niemcy,DEU,k,convicted,1
2020,9,rosja,RUS,k,convicted,1
2020,9,rumunia,ROU,k,convicted,3
2020,9,słowacja,SVK,k,convicted,1
2020,9,ukraina,UKR,k,convicted,10
2020,9,wielka brytania,GBR,k,convicted,1
2020,9,wietnam,VNM,k,convicted,2
2020,9,włochy,ITA,k,convicted,2
2020,9,ukraina,UKR,k,punished,1
2020,10,albania,ALB,m,temporary,1
2020,10,arabia saudyjska,SAU,m,temporary,1
2020,10,armenia,ARM,m,temporary,10
2020,10,australia,AUS,m,temporary,1
2020,10,bangladesz,BGD,m,temporary,2
2020,10,białoruś,BLR,m,temporary,36
2020,10,bułgaria,BGR,m,temporary,21
2020,10,chiny,CHN,m,temporary,8
2020,10,czechy,CZE,m,temporary,8
2020,10,egipt,EGY,m,temporary,3
2020,10,estonia,EST,m,temporary,1
2020,10,francja,FRA,m,temporary,1
2020,10,grecja,GRC,m,temporary,1
2020,10,gruzja,GEO,m,temporary,76
2020,10,holandia,NLD,m,temporary,3
2020,10,indie,IND,m,temporary,8
2020,10,irak,IRQ,m,temporary,3
2020,10,iran,IRN,m,temporary,2
2020,10,jordania,JOR,m,temporary,1
2020,10,kamerun,CMR,m,temporary,3
2020,10,kanada,CAN,m,temporary,1
2020,10,kazachstan,KAZ,m,temporary,3
2020,10,kirgistan,KGZ,m,temporary,1
2020,10,kolumbia,COL,m,temporary,4
2020,10,kostaryka,CRI,m,temporary,1
2020,10,liban,LBN,m,temporary,1
2020,10,litwa,LTU,m,temporary,21
2020,10,łotwa,LVA,m,temporary,4
2020,10,mołdawia,MDA,m,temporary,24
2020,10,mongolia,MNG,m,temporary,1
2020,10,niemcy,DEU,m,temporary,7
2020,10,nigeria,NGA,m,temporary,12
2020,10,norwegia,NOR,m,temporary,2
2020,10,pakistan,PAK,m,temporary,1
2020,10,panama,PAN,m,temporary,1
2020,10,portugalia,PRT,m,temporary,1
2020,10,republika bośni i hercegowiny,BIH,m,temporary,2
2020,10,republika południowej afryki,ZAF,m,temporary,1
2020,10,rosja,RUS,m,temporary,24
2020,10,rumunia,ROU,m,temporary,17
2020,10,serbia,SRB,m,temporary,2
2020,10,słowacja,SVK,m,temporary,2
2020,10,stany zjednoczone ameryki,USA,m,temporary,2
2020,10,syria,SYR,m,temporary,2
2020,10,szwecja,SWE,m,temporary,2
2020,10,tajwan,TWN,m,temporary,1
2020,10,turcja,TUR,m,temporary,2
2020,10,ukraina,UKR,m,temporary,219
2020,10,uzbekistan,UZB,m,temporary,3
2020,10,węgry,HUN,m,temporary,1
2020,10,wielka brytania,GBR,m,temporary,4
2020,10,wietnam,VNM,m,temporary,32
2020,10,włochy,ITA,m,temporary,2
2020,10,zimbabwe,ZWE,m,temporary,1
2020,10,bezpaństwowiec,,m,temporary,1
2020,10,nieustalone,,m,temporary,3
2020,10,albania,ALB,m,convicted,1
2020,10,algieria,DZA,m,convicted,2
2020,10,armenia,ARM,m,convicted,22
2020,10,azerbejdżan,AZE,m,convicted,2
2020,10,belgia,BEL,m,convicted,2
2020,10,białoruś,BLR,m,convicted,22
2020,10,bułgaria,BGR,m,convicted,31
2020,10,chiny,CHN,m,convicted,7
2020,10,czechy,CZE,m,convicted,5
2020,10,dania,DNK,m,convicted,1
2020,10,estonia,EST,m,convicted,1
2020,10,francja,FRA,m,convicted,1
2020,10,gruzja,GEO,m,convicted,40
2020,10,holandia,NLD,m,convicted,3
2020,10,indie,IND,m,convicted,2
2020,10,izrael,ISR,m,convicted,2
2020,10,kamerun,CMR,m,convicted,1
2020,10,kanada,CAN,m,convicted,1
2020,10,kazachstan,KAZ,m,convicted,1
2020,10,kirgistan,KGZ,m,convicted,1
2020,10,korea południowa,KOR,m,convicted,1
2020,10,libia,LBY,m,convicted,2
2020,10,litwa,LTU,m,convicted,12
2020,10,łotwa,LVA,m,convicted,6
2020,10,macedonia,MKD,m,convicted,1
2020,10,maroko,MAR,m,convicted,1
2020,10,meksyk,MEX,m,convicted,1
2020,10,mołdawia,MDA,m,convicted,15
2020,10,niemcy,DEU,m,convicted,20
2020,10,nigeria,NGA,m,convicted,8
2020,10,norwegia,NOR,m,convicted,2
2020,10,nowa zelandia,NZL,m,convicted,1
2020,10,pakistan,PAK,m,convicted,1
2020,10,palestyna,PSE,m,convicted,1
2020,10,portugalia,PRT,m,convicted,1
2020,10,rosja,RUS,m,convicted,44
2020,10,rumunia,ROU,m,convicted,26
2020,10,serbia,SRB,m,convicted,7
2020,10,słowacja,SVK,m,convicted,7
2020,10,słowenia,SVN,m,convicted,1
2020,10,syria,SYR,m,convicted,1
2020,10,tanzania,TZA,m,convicted,1
2020,10,tunezja,TUN,m,convicted,1
2020,10,turcja,TUR,m,convicted,3
2020,10,turkmenistan,TKM,m,convicted,2
2020,10,ukraina,UKR,m,convicted,227
2020,10,węgry,HUN,m,convicted,2
2020,10,wielka brytania,GBR,m,convicted,2
2020,10,wietnam,VNM,m,convicted,17
2020,10,włochy,ITA,m,convicted,4
2020,10,bezpaństwowiec,,m,convicted,7
2020,10,nieustalone,,m,convicted,14
2020,10,białoruś,BLR,m,punished,2
2020,10,gruzja,GEO,m,punished,1
2020,10,ukraina,UKR,m,punished,8
2020,10,brazylia,BRA,k,temporary,1
2020,10,bułgaria,BGR,k,temporary,4
2020,10,chiny,CHN,k,temporary,1
2020,10,czechy,CZE,k,temporary,1
2020,10,hiszpania,ESP,k,temporary,2
2020,10,litwa,LTU,k,temporary,1
2020,10,nigeria,NGA,k,temporary,1
2020,10,rosja,RUS,k,temporary,2
2020,10,rumunia,ROU,k,temporary,1
2020,10,słowacja,SVK,k,temporary,1
2020,10,ukraina,UKR,k,temporary,14
2020,10,wietnam,VNM,k,temporary,3
2020,10,armenia,ARM,k,convicted,1
2020,10,białoruś,BLR,k,convicted,2
2020,10,brazylia,BRA,k,convicted,1
2020,10,bułgaria,BGR,k,convicted,2
2020,10,gruzja,GEO,k,convicted,1
2020,10,holandia,NLD,k,convicted,1
2020,10,kongo,COG,k,convicted,1
2020,10,rosja,RUS,k,convicted,1
2020,10,rumunia,ROU,k,convicted,3
2020,10,słowacja,SVK,k,convicted,1
2020,10,ukraina,UKR,k,convicted,10
2020,10,wielka brytania,GBR,k,convicted,1
2020,10,wietnam,VNM,k,convicted,2
2020,10,włochy,ITA,k,convicted,2
2020,10,nieustalone,,k,convicted,1
2020,10,ukraina,UKR,k,punished,3
2020,11,arabia saudyjska,SAU,m,temporary,1
2020,11,armenia,ARM,m,temporary,11
2020,11,australia,AUS,m,temporary,1
2020,11,bangladesz,BGD,m,temporary,2
2020,11,białoruś,BLR,m,temporary,31
2020,11,bułgaria,BGR,m,temporary,23
2020,11,chiny,CHN,m,temporary,7
2020,11,czechy,CZE,m,temporary,7
2020,11,egipt,EGY,m,temporary,3
2020,11,estonia,EST,m,temporary,1
2020,11,francja,FRA,m,temporary,1
2020,11,grecja,GRC,m,temporary,1
2020,11,gruzja,GEO,m,temporary,71
2020,11,hiszpania,ESP,m,temporary,1
2020,11,holandia,NLD,m,temporary,3
2020,11,indie,IND,m,temporary,10
2020,11,irak,IRQ,m,temporary,3
2020,11,iran,IRN,m,temporary,2
2020,11,jordania,JOR,m,temporary,1
2020,11,kamerun,CMR,m,temporary,3
2020,11,kanada,CAN,m,temporary,1
2020,11,kazachstan,KAZ,m,temporary,3
2020,11,kirgistan,KGZ,m,temporary,1
2020,11,kolumbia,COL,m,temporary,4
2020,11,kostaryka,CRI,m,temporary,1
2020,11,liban,LBN,m,temporary,1
2020,11,litwa,LTU,m,temporary,22
2020,11,łotwa,LVA,m,temporary,5
2020,11,mołdawia,MDA,m,temporary,26
2020,11,mongolia,MNG,m,temporary,1
2020,11,niemcy,DEU,m,temporary,8
2020,11,nigeria,NGA,m,temporary,13
2020,11,norwegia,NOR,m,temporary,2
2020,11,pakistan,PAK,m,temporary,2
2020,11,panama,PAN,m,temporary,1
2020,11,portugalia,PRT,m,temporary,1
2020,11,republika bośni i hercegowiny,BIH,m,temporary,1
2020,11,republika południowej afryki,ZAF,m,temporary,1
2020,11,rosja,RUS,m,temporary,18
2020,11,rumunia,ROU,m,temporary,17
2020,11,serbia,SRB,m,temporary,2
2020,11,słowacja,SVK,m,temporary,3
2020,11,stany zjednoczone ameryki,USA,m,temporary,2
2020,11,syria,SYR,m,temporary,2
2020,11,szwecja,SWE,m,temporary,2
2020,11,tajwan,TWN,m,temporary,1
2020,11,turcja,TUR,m,temporary,3
2020,11,ukraina,UKR,m,temporary,233
2020,11,uzbekistan,UZB,m,temporary,3
2020,11,węgry,HUN,m,temporary,1
2020,11,wielka brytania,GBR,m,temporary,4
2020,11,wietnam,VNM,m,temporary,36
2020,11,włochy,ITA,m,temporary,2
2020,11,zimbabwe,ZWE,m,temporary,1
2020,11,bezpaństwowiec,,m,temporary,1
2020,11,nieustalone,,m,temporary,1
2020,11,albania,ALB,m,convicted,1
2020,11,algieria,DZA,m,convicted,2
2020,11,armenia,ARM,m,convicted,22
2020,11,azerbejdżan,AZE,m,convicted,2
2020,11,belgia,BEL,m,convicted,2
2020,11,białoruś,BLR,m,convicted,20
2020,11,bułgaria,BGR,m,convicted,31
2020,11,chiny,CHN,m,convicted,7
2020,11,czechy,CZE,m,convicted,4
2020,11,dania,DNK,m,convicted,1
2020,11,estonia,EST,m,convicted,1
2020,11,francja,FRA,m,convicted,1
2020,11,gruzja,GEO,m,convicted,40
2020,11,holandia,NLD,m,convicted,3
2020,11,indie,IND,m,convicted,2
2020,11,izrael,ISR,m,convicted,2
2020,11,kazachstan,KAZ,m,convicted,1
2020,11,kirgistan,KGZ,m,convicted,1
2020,11,korea południowa,KOR,m,convicted,1
2020,11,libia,LBY,m,convicted,2
2020,11,litwa,LTU,m,convicted,12
2020,11,łotwa,LVA,m,convicted,7
2020,11,macedonia,MKD,m,convicted,1
2020,11,maroko,MAR,m,convicted,1
2020,11,meksyk,MEX,m,convicted,1
2020,11,mołdawia,MDA,m,convicted,16
2020,11,niemcy,DEU,m,convicted,18
2020,11,nigeria,NGA,m,convicted,8
2020,11,norwegia,NOR,m,convicted,2
2020,11,nowa zelandia,NZL,m,convicted,1
2020,11,pakistan,PAK,m,convicted,1
2020,11,palestyna,PSE,m,convicted,1
2020,11,portugalia,PRT,m,convicted,1
2020,11,rosja,RUS,m,convicted,46
2020,11,rumunia,ROU,m,convicted,24
2020,11,serbia,SRB,m,convicted,7
2020,11,słowacja,SVK,m,convicted,7
2020,11,słowenia,SVN,m,convicted,1
2020,11,syria,SYR,m,convicted,1
2020,11,tanzania,TZA,m,convicted,1
2020,11,tunezja,TUN,m,convicted,1
2020,11,turcja,TUR,m,convicted,3
2020,11,turkmenistan,TKM,m,convicted,2
2020,11,ukraina,UKR,m,convicted,238
2020,11,węgry,HUN,m,convicted,1
2020,11,wielka brytania,GBR,m,convicted,2
2020,11,wietnam,VNM,m,convicted,16
2020,11,włochy,ITA,m,convicted,3
2020,11,bezpaństwowiec,,m,convicted,7
2020,11,nieustalone,,m,convicted,14
2020,11,białoruś,BLR,m,punished,1
2020,11,gruzja,GEO,m,punished,1
2020,11,ukraina,UKR,m,punished,5
2020,11,nieustalone,,m,punished,1
2020,11,brazylia,BRA,k,temporary,1
2020,11,bułgaria,BGR,k,temporary,2
2020,11,chiny,CHN,k,temporary,1
2020,11,hiszpania,ESP,k,temporary,2
2020,11,litwa,LTU,k,temporary,1
2020,11,nigeria,NGA,k,temporary,1
2020,11,rosja,RUS,k,temporary,1
2020,11,rumunia,ROU,k,temporary,1
2020,11,słowacja,SVK,k,temporary,1
2020,11,ukraina,UKR,k,temporary,14
2020,11,wietnam,VNM,k,temporary,3
2020,11,armenia,ARM,k,convicted,2
2020,11,białoruś,BLR,k,convicted,2
2020,11,brazylia,BRA,k,convicted,1
2020,11,bułgaria,BGR,k,convicted,2
2020,11,gruzja,GEO,k,convicted,1
2020,11,holandia,NLD,k,convicted,1
2020,11,kongo,COG,k,convicted,1
2020,11,rosja,RUS,k,convicted,2
2020,11,rumunia,ROU,k,convicted,3
2020,11,słowacja,SVK,k,convicted,1
2020,11,ukraina,UKR,k,convicted,11
2020,11,wielka brytania,GBR,k,convicted,1
2020,11,wietnam,VNM,k,convicted,1
2020,11,włochy,ITA,k,convicted,2
2020,11,nieustalone,,k,convicted,1
2020,12,armenia,ARM,m,temporary,10
2020,12,australia,AUS,m,temporary,1
2020,12,bangladesz,BGD,m,temporary,2
2020,12,białoruś,BLR,m,temporary,31
2020,12,bułgaria,BGR,m,temporary,25
2020,12,chiny,CHN,m,temporary,8
2020,12,czechy,CZE,m,temporary,9
2020,12,egipt,EGY,m,temporary,2
2020,12,estonia,EST,m,temporary,1
2020,12,francja,FRA,m,temporary,1
2020,12,grecja,GRC,m,temporary,1
2020,12,gruzja,GEO,m,temporary,57
2020,12,hiszpania,ESP,m,temporary,1
2020,12,holandia,NLD,m,temporary,3
2020,12,indie,IND,m,temporary,9
2020,12,irak,IRQ,m,temporary,3
2020,12,iran,IRN,m,temporary,2
2020,12,jordania,JOR,m,temporary,1
2020,12,kamerun,CMR,m,temporary,3
2020,12,kanada,CAN,m,temporary,1
2020,12,kazachstan,KAZ,m,temporary,3
2020,12,kirgistan,KGZ,m,temporary,1
2020,12,kolumbia,COL,m,temporary,4
2020,12,kosowo,XKX,m,temporary,1
2020,12,liban,LBN,m,temporary,1
2020,12,litwa,LTU,m,temporary,21
2020,12,łotwa,LVA,m,temporary,5
2020,12,mołdawia,MDA,m,temporary,25
2020,12,mongolia,MNG,m,temporary,1
2020,12,niemcy,DEU,m,temporary,9
2020,12,nigeria,NGA,m,temporary,12
2020,12,norwegia,NOR,m,temporary,2
2020,12,pakistan,PAK,m,temporary,2
2020,12,panama,PAN,m,temporary,1
2020,12,portugalia,PRT,m,temporary,1
2020,12,republika bośni i hercegowiny,BIH,m,temporary,1
2020,12,rosja,RUS,m,temporary,19
2020,12,rumunia,ROU,m,temporary,16
2020,12,serbia,SRB,m,temporary,2
2020,12,słowacja,SVK,m,temporary,3
2020,12,słowenia,SVN,m,temporary,1
2020,12,stany zjednoczone ameryki,USA,m,temporary,2
2020,12,syria,SYR,m,temporary,2
2020,12,szwecja,SWE,m,temporary,2
2020,12,tajwan,TWN,m,temporary,1
2020,12,turcja,TUR,m,temporary,4
2020,12,ukraina,UKR,m,temporary,212
2020,12,uzbekistan,UZB,m,temporary,1
2020,12,węgry,HUN,m,temporary,2
2020,12,wielka brytania,GBR,m,temporary,3
2020,12,wietnam,VNM,m,temporary,32
2020,12,włochy,ITA,m,temporary,2
2020,12,zimbabwe,ZWE,m,temporary,1
2020,12,bezpaństwowiec,,m,temporary,1
2020,12,nieustalone,,m,temporary,1
2020,12,albania,ALB,m,convicted,1
2020,12,algieria,DZA,m,convicted,1
2020,12,arabia saudyjska,SAU,m,convicted,1
2020,12,armenia,ARM,m,convicted,22
2020,12,austria,AUT,m,convicted,1
2020,12,azerbejdżan,AZE,m,convicted,3
2020,12,belgia,BEL,m,convicted,2
2020,12,białoruś,BLR,m,convicted,22
2020,12,bułgaria,BGR,m,convicted,31
2020,12,chiny,CHN,m,convicted,7
2020,12,czechy,CZE,m,convicted,3
2020,12,dania,DNK,m,convicted,1
2020,12,egipt,EGY,m,convicted,1
2020,12,estonia,EST,m,convicted,1
2020,12,francja,FRA,m,convicted,1
2020,12,gruzja,GEO,m,convicted,46
2020,12,holandia,NLD,m,convicted,3
2020,12,indie,IND,m,convicted,2
2020,12,izrael,ISR,m,convicted,2
2020,12,jordania,JOR,m,convicted,1
2020,12,kazachstan,KAZ,m,convicted,1
2020,12,kirgistan,KGZ,m,convicted,1
2020,12,korea południowa,KOR,m,convicted,1
2020,12,kostaryka,CRI,m,convicted,1
2020,12,libia,LBY,m,convicted,2
2020,12,litwa,LTU,m,convicted,14
2020,12,łotwa,LVA,m,convicted,7
2020,12,macedonia,MKD,m,convicted,1
2020,12,maroko,MAR,m,convicted,1
2020,12,mołdawia,MDA,m,convicted,16
2020,12,niemcy,DEU,m,convicted,17
2020,12,nigeria,NGA,m,convicted,10
2020,12,norwegia,NOR,m,convicted,2
2020,12,nowa zelandia,NZL,m,convicted,1
2020,12,pakistan,PAK,m,convicted,1
2020,12,palestyna,PSE,m,convicted,1
2020,12,portugalia,PRT,m,convicted,1
2020,12,rosja,RUS,m,convicted,47
2020,12,rumunia,ROU,m,convicted,28
2020,12,serbia,SRB,m,convicted,7
2020,12,słowacja,SVK,m,convicted,7
2020,12,słowenia,SVN,m,convicted,1
2020,12,syria,SYR,m,convicted,2
2020,12,tanzania,TZA,m,convicted,1
2020,12,tunezja,TUN,m,convicted,1
2020,12,turcja,TUR,m,convicted,1
2020,12,turkmenistan,TKM,m,convicted,2
2020,12,ukraina,UKR,m,convicted,252
2020,12,uzbekistan,UZB,m,convicted,1
2020,12,węgry,HUN,m,convicted,1
2020,12,wielka brytania,GBR,m,convicted,2
2020,12,wietnam,VNM,m,convicted,20
2020,12,włochy,ITA,m,convicted,3
2020,12,bezpaństwowiec,,m,convicted,8
2020,12,nieustalone,,m,convicted,17
2020,12,ukraina,UKR,m,punished,3
2020,12,białoruś,BLR,k,temporary,1
2020,12,brazylia,BRA,k,temporary,1
2020,12,bułgaria,BGR,k,temporary,1
2020,12,gruzja,GEO,k,temporary,1
2020,12,kazachstan,KAZ,k,temporary,1
2020,12,litwa,LTU,k,temporary,1
2020,12,nigeria,NGA,k,temporary,1
2020,12,rosja,RUS,k,temporary,1
2020,12,rumunia,ROU,k,temporary,2
2020,12,słowacja,SVK,k,temporary,1
2020,12,ukraina,UKR,k,temporary,13
2020,12,wietnam,VNM,k,temporary,3
2020,12,armenia,ARM,k,convicted,2
2020,12,białoruś,BLR,k,convicted,2
2020,12,brazylia,BRA,k,convicted,1
2020,12,bułgaria,BGR,k,convicted,2
2020,12,gruzja,GEO,k,convicted,1
2020,12,hiszpania,ESP,k,convicted,2
2020,12,holandia,NLD,k,convicted,1
2020,12,kongo,COG,k,convicted,1
2020,12,rosja,RUS,k,convicted,2
2020,12,rumunia,ROU,k,convicted,3
2020,12,słowacja,SVK,k,convicted,1
2020,12,stany zjednoczone ameryki,USA,k,convicted,1
2020,12,ukraina,UKR,k,convicted,14
2020,12,wielka brytania,GBR,k,convicted,1
2020,12,wietnam,VNM,k,convicted,1
2020,12,włochy,ITA,k,convicted,2
2020,12,nieustalone,,k,convicted,1
2021,1,armenia,ARM,m,temporary,9
2021,1,australia,AUS,m,temporary,1
2021,1,bangladesz,BGD,m,temporary,2
2021,1,białoruś,BLR,m,temporary,30
2021,1,bułgaria,BGR,m,temporary,22
2021,1,chiny,CHN,m,temporary,8
2021,1,czechy,CZE,m,temporary,7
2021,1,egipt,EGY,m,temporary,2
2021,1,estonia,EST,m,temporary,1
2021,1,francja,FRA,m,temporary,1
2021,1,grecja,GRC,m,temporary,1
2021,1,gruzja,GEO,m,temporary,62
2021,1,hiszpania,ESP,m,temporary,1
2021,1,holandia,NLD,m,temporary,3
2021,1,indie,IND,m,temporary,9
2021,1,irak,IRQ,m,temporary,3
2021,1,iran,IRN,m,temporary,2
2021,1,jordania,JOR,m,temporary,1
2021,1,kamerun,CMR,m,temporary,3
2021,1,kanada,CAN,m,temporary,1
2021,1,kazachstan,KAZ,m,temporary,3
2021,1,kirgistan,KGZ,m,temporary,1
2021,1,kolumbia,COL,m,temporary,4
2021,1,kosowo,XKX,m,temporary,1
2021,1,liban,LBN,m,temporary,1
2021,1,litwa,LTU,m,temporary,16
2021,1,łotwa,LVA,m,temporary,6
2021,1,maroko,MAR,m,temporary,1
2021,1,mołdawia,MDA,m,temporary,25
2021,1,mongolia,MNG,m,temporary,1
2021,1,niemcy,DEU,m,temporary,10
2021,1,nigeria,NGA,m,temporary,12
2021,1,norwegia,NOR,m,temporary,3
2021,1,pakistan,PAK,m,temporary,2
2021,1,panama,PAN,m,temporary,1
2021,1,rosja,RUS,m,temporary,17
2021,1,rumunia,ROU,m,temporary,15
2021,1,serbia,SRB,m,temporary,2
2021,1,słowacja,SVK,m,temporary,3
2021,1,słowenia,SVN,m,temporary,1
2021,1,sri lanka,LKA,m,temporary,1
2021,1,stany zjednoczone ameryki,USA,m,temporary,2
2021,1,syria,SYR,m,temporary,2
2021,1,szwajcaria,CHE,m,temporary,1
2021,1,szwecja,SWE,m,temporary,2
2021,1,tajwan,TWN,m,temporary,1
2021,1,turcja,TUR,m,temporary,4
2021,1,turkmenistan,TKM,m,temporary,1
2021,1,ukraina,UKR,m,temporary,208
2021,1,uzbekistan,UZB,m,temporary,1
2021,1,węgry,HUN,m,temporary,2
2021,1,wielka brytania,GBR,m,temporary,3
2021,1,wietnam,VNM,m,temporary,34
2021,1,włochy,ITA,m,temporary,3
2021,1,zimbabwe,ZWE,m,temporary,1
2021,1,bezpaństwowiec,,m,temporary,1
2021,1,nieustalone,,m,temporary,2
2021,1,albania,ALB,m,convicted,1
2021,1,algieria,DZA,m,convicted,1
2021,1,arabia saudyjska,SAU,m,convicted,1
2021,1,armenia,ARM,m,convicted,21
2021,1,austria,AUT,m,convicted,1
2021,1,azerbejdżan,AZE,m,convicted,3
2021,1,belgia,BEL,m,convicted,2
2021,1,białoruś,BLR,m,convicted,24
2021,1,bułgaria,BGR,m,convicted,35
2021,1,chiny,CHN,m,convicted,7
2021,1,czechy,CZE,m,convicted,2
2021,1,dania,DNK,m,convicted,1
2021,1,egipt,EGY,m,convicted,1
2021,1,estonia,EST,m,convicted,1
2021,1,francja,FRA,m,convicted,1
2021,1,gruzja,GEO,m,convicted,45
2021,1,holandia,NLD,m,convicted,3
2021,1,indie,IND,m,convicted,3
2021,1,izrael,ISR,m,convicted,2
2021,1,jordania,JOR,m,convicted,1
2021,1,kazachstan,KAZ,m,convicted,1
2021,1,kirgistan,KGZ,m,convicted,1
2021,1,korea południowa,KOR,m,convicted,1
2021,1,kostaryka,CRI,m,convicted,1
2021,1,libia,LBY,m,convicted,2
2021,1,litwa,LTU,m,convicted,13
2021,1,łotwa,LVA,m,convicted,7
2021,1,macedonia,MKD,m,convicted,1
2021,1,maroko,MAR,m,convicted,1
2021,1,mołdawia,MDA,m,convicted,16
2021,1,niemcy,DEU,m,convicted,16
2021,1,nigeria,NGA,m,convicted,10
